id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1573190593932828672,1573190593932828672,2022-09-23 06:00:40 UTC,2022-09-23,06:00:40,+0000,1569517287035801602,felixdirgantar2,felix dirgantara,,Transaksi Surat dan Dokumen kepada Presiden Indonesia 679K kebobolan oleh bjorka #wanitaemas #mulan #tasyi #bjorka #instagramdown  #Nyapres2024_Andikaharusmundur  #fyp #depok #hacking #Indonesia #hacker  https://t.co/QvhphteTXB,in,[],[],['https://pbs.twimg.com/media/FdUX5_cakAAkk2C.jpg'],0,0,1,"['wanitaemas', 'mulan', 'tasyi', 'bjorka', 'instagramdown', 'nyapres2024_andikaharusmundur', 'fyp', 'depok', 'hacking', 'indonesia', 'hacker']",[],https://twitter.com/felixdirgantar2/status/1573190593932828672,False,,1,https://pbs.twimg.com/media/FdUX5_cakAAkk2C.jpg,,,,,,,[],,,,
1573141315319394304,1573141315319394304,2022-09-23 02:44:51 UTC,2022-09-23,02:44:51,+0000,1562074618688843776,bungsu1970,@Bungsu1970,,Kasus FS terkesan lamban dlm penyelesaian.Sangat responsif dg Bjorka.Pantaslah ...ada dugaan pengalihan isu. Hukum dlm Islam Kaffah ? Simak Serba Serbi MMC    https://t.co/L9zNcyEIre  #Hacker #IslamKaffah #MuslimahMediaCenter,in,[],['https://youtu.be/zV8VhgDgZn4'],[],0,0,0,"['hacker', 'islamkaffah', 'muslimahmediacenter']",[],https://twitter.com/Bungsu1970/status/1573141315319394304,False,,0,,,,,,,,[],,,,
1573138516426760192,1573138516426760192,2022-09-23 02:33:44 UTC,2022-09-23,02:33:44,+0000,1543420508582350848,alamanda0307,Alamanda,,Track dan record penyelesaian kasus FS terkesan lambat pdhl pemerintah punya semua perangkat utk membuktikan.Bjorka lebih cpt direspon... Gmn dlm Islam Kaffah Simak Serba Serbi MMC    https://t.co/mL461n1g3O  #Bjorka #Hacker #PengalihanIsu #IslamKaffah,in,[],['https://youtu.be/zV8VhgDgZn4'],[],0,0,0,"['bjorka', 'hacker', 'pengalihanisu', 'islamkaffah']",[],https://twitter.com/Alamanda0307/status/1573138516426760192,False,,0,,,,,,,,[],,,,
1573137325403799552,1573137325403799552,2022-09-23 02:29:00 UTC,2022-09-23,02:29:00,+0000,992984019888304128,bundapembelajar,Bundapembelajar,,Mnrt PRPHKI Bp.Saiful Anam bisa jadi Bjorka pengalihan isu atas kasus FS krn tiba2 lenyap dari media.Gmn dlm Islam Kaffah.... Simak Serba Serbi MMC    https://t.co/QYp6l7zmjb  #Bjorka #Hacker #PengalihanIsu #IslamKaffah,in,[],['https://youtu.be/zV8VhgDgZn4'],[],0,0,1,"['bjorka', 'hacker', 'pengalihanisu', 'islamkaffah']",[],https://twitter.com/bundapembelajar/status/1573137325403799552,False,,0,,,,,,,,[],,,,
1573135832386785282,1573135832386785282,2022-09-23 02:23:04 UTC,2022-09-23,02:23:04,+0000,1541019199770079232,muslimahibu,Ibu Muslimah,,Kontroversi hacker Bjorka lebih cepat direspon pemerintah ketimbang kasus FS yg sdh berminggu minggu ditunggu masy. Gmn sistem hukum dlm Islam Kaffah ? Simak Serba Serbi MMC    https://t.co/d1JDcVLV5f  #Bjorka #Hacker #PengalihanIsu #IslamKaffah,in,[],['https://youtu.be/zV8VhgDgZn4'],[],0,0,0,"['bjorka', 'hacker', 'pengalihanisu', 'islamkaffah']",[],https://twitter.com/MuslimahIbu/status/1573135832386785282,False,,0,,,,,,,,[],,,,
1573129396638318593,1573129396638318593,2022-09-23 01:57:30 UTC,2022-09-23,01:57:30,+0000,1508709337828818945,prodtherba,Pro DT Herba,,Informasi Pemesanan : 0811-744-777  #mncbobrok #instagramdown #ONEPIECE1061 #ONEPIECEFILMRED #JumatBerkah #anisd  Pagiii Morninggg Bjorka Ferdy Sambo Wanita Emas #Bjorka #hacker Jakarta #PSSI Capres  https://t.co/OIjWM0BxSl,in,[],[],['https://pbs.twimg.com/media/FdTgECkaIAEiw3_.jpg'],0,0,2,"['mncbobrok', 'instagramdown', 'onepiece1061', 'onepiecefilmred', 'jumatberkah', 'anisd', 'bjorka', 'hacker', 'pssi']",[],https://twitter.com/ProDtHerba/status/1573129396638318593,False,,1,https://pbs.twimg.com/media/FdTgECkaIAEiw3_.jpg,,,,,,,[],,,,
1572951123950186496,1572951123950186496,2022-09-22 14:09:06 UTC,2022-09-22,14:09:06,+0000,61377303,lintas_mnctv,Lintas_MNCTV,,"Marak Terkena Serangan Siber, Anggaran BSSN Hanya Rp217 Miliar, 14% dari Rencana Kebutuhan. FDL  https://t.co/0LqaZuBYMn  #MNCTVNews #MNCTV #MNC #Siber #BSSN #SeranganSiber #Anggaran #BadanSiber #Keamanan #Hacker #Bjorka #KeamananSiber  https://t.co/CohYwZSPbx",in,[],['https://www.instagram.com/p/Ciz8S-csGuG/'],['https://pbs.twimg.com/media/FdQ-s3EaAAAH1g0.jpg'],0,0,0,"['mnctvnews', 'mnctv', 'mnc', 'siber', 'bssn', 'serangansiber', 'anggaran', 'badansiber', 'keamanan', 'hacker', 'bjorka', 'keamanansiber']",[],https://twitter.com/Lintas_MNCTV/status/1572951123950186496,False,,1,https://pbs.twimg.com/media/FdQ-s3EaAAAH1g0.jpg,,,,,,,[],,,,
1572861211594887169,1572861211594887169,2022-09-22 08:11:49 UTC,2022-09-22,08:11:49,+0000,1252799572893511683,tribunlombokcom,TribunLombok.com,,Berikut kronologi perseteruan antara Nikita Mirzani dan Bjorka. Wanita yang akrab disapa Nyai itu mempertanyakan kemampuan Bjorka. #nikita #hacker #viral #bjorka #nikitamirzani #nyai #telegram   https://t.co/DvlymyBNZq,in,[],['https://lombok.tribunnews.com/2022/09/22/kronologi-perseteruan-nikita-mirzani-vs-bjorka-nyai-beri-sindiran-pedas-hacker-apa-tukang-ngarang'],[],0,0,0,"['nikita', 'hacker', 'viral', 'bjorka', 'nikitamirzani', 'nyai', 'telegram']",[],https://twitter.com/TribunLombokcom/status/1572861211594887169,False,,0,,,,,,,,[],,,,
1572844285674016768,1572844285674016768,2022-09-22 07:04:34 UTC,2022-09-22,07:04:34,+0000,1252799572893511683,tribunlombokcom,TribunLombok.com,,Mahfud MD meyakini bahwa tidak ada satupun data rahasia yang bocor. Ia menyebut hacker Bjorka tidak ada apa-apanya dan hanya mengarang saja. #mahfudmd #bjorka #hacker #viral #madiun #bjorkanism #telegram   https://t.co/lJdapsg89n,in,[],['https://lombok.tribunnews.com/2022/09/22/sebut-hacker-bjorka-tak-ada-apa-apanya-mahfud-md-yakin-tidak-ada-data-yang-bocor-ngarang-dia'],[],0,0,0,"['mahfudmd', 'bjorka', 'hacker', 'viral', 'madiun', 'bjorkanism', 'telegram']",[],https://twitter.com/TribunLombokcom/status/1572844285674016768,False,,0,,,,,,,,[],,,,
1572843233675472898,1572843233675472898,2022-09-22 07:00:23 UTC,2022-09-22,07:00:23,+0000,41730943,vivacoid,VivaCoid,,Hacker Bjorka tidak tertarik menanggapi sindiran Nikita Mirzani yang menantangnya untuk membuka data dirinya. Selengkapnya di  https://t.co/Tl4VTDDvDO  ___ #vivacoid #nikitamirzani #bjorka #hacker  https://t.co/g42V4Q09zd,in,[],['https://buff.ly/3S4zeW9'],['https://pbs.twimg.com/media/FdPclb5WAAEKc2W.jpg'],2,0,0,"['vivacoid', 'nikitamirzani', 'bjorka', 'hacker']",[],https://twitter.com/VIVAcoid/status/1572843233675472898,False,,1,https://pbs.twimg.com/media/FdPclb5WAAEKc2W.jpg,,,,,,,[],,,,
1572834670894469120,1572834670894469120,2022-09-22 06:26:22 UTC,2022-09-22,06:26:22,+0000,1240512036850634752,dewi56692290,Dewi,,#KTP digital  #hacker #bjorka,es,[],[],[],0,0,0,"['ktp', 'hacker', 'bjorka']",[],https://twitter.com/Dewi56692290/status/1572834670894469120,False,https://twitter.com/detikcom/status/1572822892601032704,0,,,,,,,,[],,,,
1572834089320652800,1572834089320652800,2022-09-22 06:24:03 UTC,2022-09-22,06:24:03,+0000,1240512036850634752,dewi56692290,Dewi,,#sambo #brigadirJ  #brijenhedra  #police  #bjorka #hacker  #PemiluSerentak2024,qht,[],[],[],0,0,0,"['sambo', 'brigadirj', 'brijenhedra', 'police', 'bjorka', 'hacker', 'pemiluserentak2024']",[],https://twitter.com/Dewi56692290/status/1572834089320652800,False,https://twitter.com/CNNIndonesia/status/1572800856667590656,0,,,,,,,,[],,,,
1572811032619544576,1572811032619544576,2022-09-22 04:52:26 UTC,2022-09-22,04:52:26,+0000,89877164,fajaronline,fajar online,,"Pemerintah Akan Gandeng Pihak Luar Negeri Cari Bjorka, Benny K Harman: Daripada Buang Tenaga dan Uang Sebaiknya Berbenah Diri  https://t.co/brpzqoyNU5 #BennyKHarman #Hacker #headline #PemerintahCariBjorka",in,[],['https://fajar.co.id/2022/09/22/pemerintah-akan-gandeng-pihak-luar-negeri-cari-bjorka-benny-k-harman-daripada-buang-tenaga-dan-uang-sebaiknya-berbenah-diri/'],[],0,0,0,"['bennykharman', 'hacker', 'headline', 'pemerintahcaribjorka']",[],https://twitter.com/fajaronline/status/1572811032619544576,False,,0,,,,,,,,[],,,,
1572802870465990658,1572802870465990658,2022-09-22 04:20:00 UTC,2022-09-22,04:20:00,+0000,891906384794599424,radarsolo_,Jawa Pos Radar Solo,,"Polri tak berhenti memburu peretas atau hacker Bjorka. Bahkan, polisi membuka peluang menggaet pihak luar negeri untuk ikut bergabung melakukan perburuan. #bjorka #hacker #hackerbjorka #peretas #cyber   https://t.co/80fd3MfVUo",in,[],['https://radarsolo.jawapos.com/nasional/22/09/2022/buru-sosok-hacker-bjorka-polri-buka-opsi-gandeng-pihak-luar-negeri/'],[],0,0,0,"['bjorka', 'hacker', 'hackerbjorka', 'peretas', 'cyber']",[],https://twitter.com/RADARSOLO_/status/1572802870465990658,False,,0,,,,,,,,[],,,,
1572788502500372480,1572788502500372480,2022-09-22 03:22:54 UTC,2022-09-22,03:22:54,+0000,1515561738556649474,kilasinfo2022,@Kilasinfo,,"“Tidak menutup kemungkinan. Kemungkinan juga akan bekerja sama dengan pihak-pihak luar (negeri),” kata Dedi Prasetyo dalam konferensi pers   https://t.co/A5vsSb3OeC #BJORKA #HACKER #HACKERBJORKA #HUKUM #NASIONAL #POLITIK #POLRI",in,[],['https://bit.ly/3R1X3wy'],[],0,0,0,"['bjorka', 'hacker', 'hackerbjorka', 'hukum', 'nasional', 'politik', 'polri']",[],https://twitter.com/kilasinfo2022/status/1572788502500372480,False,,0,,,,,,,,[],,,,
1572776845225132032,1572776845225132032,2022-09-22 02:36:35 UTC,2022-09-22,02:36:35,+0000,123757780,terkinidotid,Terkinidotid,,Hacker yang Pernah Meretas NASA Ungkap Siapa Hacker Bjorka: Putra Aji Adhari seorang hacker tanah air yang pernah meretas situs NASA memprediksi bahwa sosok dibalik Hacker Bjorka adalah…  https://t.co/GCPH2pufO3 #News #hackerbjorka #hacker #putraajiadhari #hackerbjorkaadalah,in,[],['http://dlvr.it/SYmTkK'],[],0,0,2,"['news', 'hackerbjorka', 'hacker', 'putraajiadhari', 'hackerbjorkaadalah']",[],https://twitter.com/terkinidotid/status/1572776845225132032,False,,0,,,,,,,,[],,,,
1572763784841609216,1572763784841609216,2022-09-22 01:44:41 UTC,2022-09-22,01:44:41,+0000,2911375412,rmbantencom,Raja Media Banten,,"Indonesia Rentan Kebocoran Data, Begini Solusi Dari CEO Seclab  https://t.co/4FggVIszOA #Hacker #Bjorka",in,[],['https://rajamedia.co/berita/indonesia-rentan-kebocoran-data-begini-solusi-dari-ceo-seclab'],[],0,0,0,"['hacker', 'bjorka']",[],https://twitter.com/rmbantencom/status/1572763784841609216,False,,0,,,,,,,,[],,,,
1572715255373135872,1572715255373135872,2022-09-21 22:31:51 UTC,2022-09-21,22:31:51,+0000,620514144,itkomputer,ITKomputer,,#hacker #bjorka   https://t.co/ZogwbMVgM9  https://t.co/RZJigvyBrl,qme,[],['https://youtu.be/rhPkSJBgfKg'],['https://pbs.twimg.com/media/FdNoC7aaUAIWQ5M.jpg'],0,0,0,"['hacker', 'bjorka']",[],https://twitter.com/itkomputer/status/1572715255373135872,False,,1,https://pbs.twimg.com/media/FdNoC7aaUAIWQ5M.jpg,,,,,,,[],,,,
1572710408989048835,1572710408989048835,2022-09-21 22:12:35 UTC,2022-09-21,22:12:35,+0000,1500671688123432964,podcastradio6,PODCAST RADIO,,Hari ini pk 12.00 siang wib Klik Link ini  https://t.co/8sgU0O8tD5 lalu Subscribe dan aktifkan loncengnya agar Anda mendapatkan notifikasi jika sudah tayang #podcast  #podcastradio #bjorka #hacker #pencuriandata #tranding #viral #jimgeovedi  https://t.co/8Kvy9k56jA,in,[],['https://youtube.com/c/podcastradio'],['https://pbs.twimg.com/media/FdNjoNraIAADlyF.jpg'],1,0,0,"['podcast', 'podcastradio', 'bjorka', 'hacker', 'pencuriandata', 'tranding', 'viral', 'jimgeovedi']",[],https://twitter.com/PODCASTRADIO6/status/1572710408989048835,False,,1,https://pbs.twimg.com/media/FdNjoNraIAADlyF.jpg,,,,,,,[],,,,
1572591054238646272,1572591054238646272,2022-09-21 14:18:19 UTC,2022-09-21,14:18:19,+0000,132078023,seputarinews,SeputariNewsRCTI,,"Buru Hacker Bjorka, Polri Buka Opsi Jalin Kerja Sama dengan Pihak Luar Negeri  https://t.co/2QquuNxrCJ  #SeputariNewsRCTI #RCTI #Bjorka #Peretas #Hacker #LuarNegeri #Polisi #Polri  https://t.co/fvpRpkz102",in,[],['https://www.instagram.com/p/CixXaYvLYFD/'],['https://pbs.twimg.com/media/FdL3JMfaIAsveGm.jpg'],0,1,1,"['seputarinewsrcti', 'rcti', 'bjorka', 'peretas', 'hacker', 'luarnegeri', 'polisi', 'polri']",[],https://twitter.com/SeputariNews/status/1572591054238646272,False,,1,https://pbs.twimg.com/media/FdL3JMfaIAsveGm.jpg,,,,,,,[],,,,
1572564705402843136,1572564705402843136,2022-09-21 12:33:37 UTC,2022-09-21,12:33:37,+0000,1299737793535541248,agung2020ca,Agung_ca20,,Ada apa dengan... #bjorka  #Hacker,in,[],[],[],0,0,0,"['bjorka', 'hacker']",[],https://twitter.com/Agung2020ca/status/1572564705402843136,False,,0,,,,,,,,[],,,,
1572559265394565121,1572559265394565121,2022-09-21 12:12:00 UTC,2022-09-21,12:12:00,+0000,154102750,beritasatu,BeritaSatu,,Sejauh apa strategi Timsus buru Bjorka ini bekerja? Baca selengkapnya  https://t.co/AhP1fHNCpp  #Timsus #Bjorka #Hacker #FotoCaption #BeritaSatu  https://t.co/efabQNWrxf,in,[],['https://www.beritasatu.com/news/979431/buru-bjorka-tim-khusus-akan-gandeng-pihak-luar-negeri?utm_source=sosmed&utm_medium=social&utm_content=bjorka'],['https://pbs.twimg.com/media/FdK-_izaMAAPsUv.jpg'],4,1,4,"['timsus', 'bjorka', 'hacker', 'fotocaption', 'beritasatu']",[],https://twitter.com/Beritasatu/status/1572559265394565121,False,,1,https://pbs.twimg.com/media/FdK-_izaMAAPsUv.jpg,,,,,,,[],,,,
1572548728493604871,1572548728493604871,2022-09-21 11:30:08 UTC,2022-09-21,11:30:08,+0000,1205364075892338688,ceklissatucom,Ceklissatu.com,,Polri Kemungkinan Minta Bantuan Internasional Buru Hacker Bjorka #Bjorka #Polri #Peretasan #Hacker  https://t.co/KiIhDrcIl1,in,[],['https://ceklissatu.com/nasional/polri-kemungkinan-minta-bantuan-internasional-buru-hacker-bjorka'],[],0,0,0,"['bjorka', 'polri', 'peretasan', 'hacker']",[],https://twitter.com/ceklissatucom/status/1572548728493604871,False,,0,,,,,,,,[],,,,
1572528461486632963,1572528461486632963,2022-09-21 10:09:36 UTC,2022-09-21,10:09:36,+0000,1382213818370039808,koranjakarta_id,Koran Jakarta,,"Peretas atau hacker Bjorka kembali membawa informasi mengejutkan. Melalui grup Telegram Bjorkanism, ia berjanji akan memberikan kejutan dalam waktu dekat.  #koranjakarta #bjorka #hacker #telegram #twitter #bjorkanesian #indonesia #news #update   https://t.co/reyQY9iQMv",in,[],['https://koran-jakarta.com/muncul-lagi-bjorka-janji-beri-kejutan-dalam-waktu-dekat?page=all'],[],0,0,11,"['koranjakarta', 'bjorka', 'hacker', 'telegram', 'twitter', 'bjorkanesian', 'indonesia', 'news', 'update']",[],https://twitter.com/koranjakarta_id/status/1572528461486632963,False,,0,,,,,,,,[],,,,
1572523166333046785,1572523166333046785,2022-09-21 09:48:33 UTC,2022-09-21,09:48:33,+0000,1124517245722349568,wahananewsdotco,Wahana News Official,,Mahfud MD: Data yang Disebarkan Hacker Bjorka Ngarang  https://t.co/Ykn8phCgl8 #Hacker #Bjorka #MahfudMd #DataSalah,in,[],['http://dlvr.it/SYjwRv'],[],0,3,0,"['hacker', 'bjorka', 'mahfudmd', 'datasalah']",[],https://twitter.com/wahananewsdotco/status/1572523166333046785,False,,0,,,,,,,,[],,,,
1572518063584714753,1572518063584714753,2022-09-21 09:28:16 UTC,2022-09-21,09:28:16,+0000,913564830220533761,veloxsia1,Adek Putra S,,Alih alih dukun ternyata hacker profesional😅 pantesan dukun dukun pada ngerti tentang data diri kita..udah di program ternyata🫢  #dukun #hacker #Bjorka #pesulapmerah  https://t.co/tRvV0QO8Ah,in,[],[],[],0,0,1,"['dukun', 'hacker', 'bjorka', 'pesulapmerah']",[],https://twitter.com/veloxsia1/status/1572518063584714753,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1572518018881818627/pu/img/BJ4awp3TgTgGf_h0.jpg,,,,,,,[],,,,
1572517218126073856,1572517218126073856,2022-09-21 09:24:55 UTC,2022-09-21,09:24:55,+0000,1346374027690921986,pakrwcom,pakrw.com,,"""Ngapain tanya kayak gitu kamu? Bjorka itu tidak ada apa-apanya,"" ucapnya, di Hotel Mercure Surabaya, Rabu (21/9/2022).  Baca:  https://t.co/pEIrqF3uUG.  #JatimNow #Bjorka #mahfudmd #Hacker #m......  https://t.co/tg8SQhmHkf",in,[],['https://jatimnow.com/baca-50137-ditanya-soal-bjorka-mahfud-md-ngapain-tanya-kaya-gitu'],['https://pbs.twimg.com/media/FdK0E58X0AEHqlB.jpg'],0,0,0,"['jatimnow', 'bjorka', 'mahfudmd', 'hacker', 'm']",[],https://twitter.com/PakrwCom/status/1572517218126073856,False,,1,https://pbs.twimg.com/media/FdK0E58X0AEHqlB.jpg,,,,,,,[],,,,
1572511196913487877,1572511196913487877,2022-09-21 09:00:59 UTC,2022-09-21,09:00:59,+0000,375995332,officialinewstv,iNews,,Sebelumnya ia sempat menghilang lantaran sosok berinisial MAH dibekuk polisi  https://t.co/gjuXKc6rif  #iNews #Hacker #Peretas #Bjorka #HackerBjorka #Telegram #Klarifikasi #Pesan #Kejutan  https://t.co/hmjMXankl6,in,[],['https://www.instagram.com/p/CiwxsGCronC/'],['https://pbs.twimg.com/media/FdKumK2agAEXtyp.jpg'],0,0,2,"['inews', 'hacker', 'peretas', 'bjorka', 'hackerbjorka', 'telegram', 'klarifikasi', 'pesan', 'kejutan']",[],https://twitter.com/OfficialiNewsTV/status/1572511196913487877,False,,1,https://pbs.twimg.com/media/FdKumK2agAEXtyp.jpg,,,,,,,[],,,,
1572504291713380354,1572503520850612230,2022-09-21 08:33:33 UTC,2022-09-21,08:33:33,+0000,762247247585161216,nuchannels,NU CHANNEL,,PART 2 BELAJARLAH JADI WHITE HACKER UNTUK MEMBANTU BANGSA INDONESIA DAN MELINDUNGI DARI SERANGAN CYBER JAHAT. #Bjorka  #hacker #nuchannel  https://t.co/uGA1KlnMfZ,in,[],[],[],0,1,6,"['bjorka', 'hacker', 'nuchannel']",[],https://twitter.com/nuchannels/status/1572504291713380354,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1572504169579413506/pu/img/hl0444qM63tXq73u.jpg,,,,,,,[],,,,
1572503520850612230,1572503520850612230,2022-09-21 08:30:29 UTC,2022-09-21,08:30:29,+0000,762247247585161216,nuchannels,NU CHANNEL,,BELAJARLAH JADI WHITE HACKER UNTUK MEMBANTU BANGSA INDONESIA DAN MELINDUNGI DARI SERANGAN CYBER JAHAT. #Bjorka  #hacker #nuchannel  https://t.co/knVq5ggTOI,in,[],[],[],1,8,42,"['bjorka', 'hacker', 'nuchannel']",[],https://twitter.com/nuchannels/status/1572503520850612230,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1572503374901420034/pu/img/Wh1AW5_2d68CMa7g.jpg,,,,,,,[],,,,
1572503420258635782,1572503420258635782,2022-09-21 08:30:05 UTC,2022-09-21,08:30:05,+0000,1124517245722349568,wahananewsdotco,Wahana News Official,,"Pemuda Madiun Tersangka Kasus Bjorka, Wajib Lapor Dua Kali Seminggu  https://t.co/D4criycehA #Bjorka #Hacker #Madiun #Polisi",in,[],['http://dlvr.it/SYjjdz'],[],0,3,0,"['bjorka', 'hacker', 'madiun', 'polisi']",[],https://twitter.com/wahananewsdotco/status/1572503420258635782,False,,0,,,,,,,,[],,,,
